School_ID;Name;Places_19_20;Reg_19_20;Reg_ESB_19_20;Aufnahme_19_20;Ablehnung_19_20;Places_20_21;Reg_20_21;Reg_ESB_20_21;Aufnahme_20_21;Ablehnung_20_21;HIN_Wechselwunsch_Total_19_20;HIN_Wechselwunsch_In_Bezirk_19_20;HIN_Wechselwunsch_Aus_a_Bezirk_19_20;AUS_Wechselwunsch_Total_19_20;AUS_Wechselwunsch_In_Bezirk_19_20;AUS_Wechselwunsch_Aus_a_Bezirk_19_20;HIN_Wechselwunsch_Total_20_21;HIN_Wechselwunsch_In_Bezirk_20_21;HIN_Wechselwunsch_Aus_a_Bezirk_20_21;HIN_Wechselwunsch_Aufnahme_20_21;HIN_Wechselwunsch_Ablehung_20_21;AUS_Wechselwunsch_Total_20_21;AUS_Wechselwunsch_In_Bezirk_20_21;AUS_Wechselwunsch_Aus_a_Bezirk_20_21;AUS_Wechselwunsch_Aufnahme_20_21;AUS_Wechselwunsch_Ablehung_20_21;acceptance_ratio_19_20;acceptance_ratio_20_21;exit_rate_19_20;exit_rate_20_21;inbound_rate_19_20;inbound_rate_20_21;Wechselwunsch_balance_19_20;Wechselwunsch_balance_20_21;ESB_capacity_balance_2019_20;ESB_capacity_balance_2020_21;X;Y;FID;GmlID;SCHULNAME;SCHULART;TRAEGER;ZWEIG_01;ZWEIG_02;ZWEIG_03;ZWEIG_04;BEZIRK;ORTSTEIL;F_PLZ;ADRESSE;TELEFON;F_FAX;F_EMAIL;INTERNET;LEITUNG;lon;lat
06G21;Paul-Schneider-Grundschule;100;85;78;78;;100;75;64;64;;8;6;2;58;49;9;13;12;1;12;0;70;55;15;;;118;133;58;70;8;13;-50;-57;22;36;14.850287299;68.783596268;444;s_schulen.06G21;Paul-Schneider-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lankwitz;12249;Seydlitzstr. 30-34;93951511;93953413;"<a href=""""mailto:Sekretariat@paul-schneider-grundschule.de"""">Sekretariat@paul-schneider-grundschule.de</a>";"<A HREF=""""http://www.paul-schneider-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Barbara Burkuhl;13.34023;52.43062
06G22;Giesensdorfer-Grundschule;78;80;57;57;;75;62;41;41;;8;8;"";56;45;11;18;17;1;16;0;50;34;16;;;98;121;72;67;10;24;-62;-43;21;37;14.8177716;68.76830973;165;s_schulen.06G22;Giesensdorfer Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12207;Ostpreußendamm 63;71097530;71097532;"<a href=""""mailto:sekretariat@giesensdorfer-grundschule.de"""">sekretariat@giesensdorfer-grundschule.de</a>";"<A HREF=""""http://www.giesensdorfer-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Konstanze Kiesner;13.3075806;52.4212494
06G23;Kronach-Grundschule;70;84;65;65;;79;106;69;69;;18;18;"";23;11;12;36;33;3;13;20;25;9;16;;;83;75;33;32;26;46;-7;14;5;1;14.819531785;68.803541754;347;s_schulen.06G23;Kronach-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12203;Moltkestr. 24-26;84416760;84416771;"<a href=""""mailto:Kontakt@Kronach-Grundschule.de"""">Kontakt@Kronach-Grundschule.de</a>";"<A HREF=""""http://www.kronach-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Rainer Belusa;13.3130976;52.4416699
06G24;Grundschule unter den Kastanien;78;98;67;67;;78;89;61;61;;28;23;5;18;12;6;27;23;4;15;10;25;21;4;;;80;88;23;32;36;35;13;3;11;17;14.832989458;68.774603854;232;s_schulen.06G24;Grundschule unter den Kastanien;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12209;Kastanienstr. 6 -8;93951940;93951941;"<a href=""""mailto:info@kastanie.cidsnet.de"""">info@kastanie.cidsnet.de</a>";"<A HREF=""""http://www.gudk.de"""" TARGET=""""Schulen"""">zur Website</a>";Frank Dieckmann;13.3247038;52.4256112
06G25;Clemens-Brentano-Grundschule;78;82;42;42;;104;95;35;35;;40;40;"";9;4;5;62;59;3;60;0;23;13;10;;;95;109;12;22;51;60;40;38;36;43;14.797875541;68.789254789;93;s_schulen.06G25;Clemens-Brentano-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12205;Kommandantenstr. 83-84;84416460;84416470;"<a href=""""mailto:schulleitung-brentano@versanet.de"""">schulleitung-brentano@versanet.de</a>";"<A HREF=""""http://www.c-brentano-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Elke Korth;13.29316;52.4335107
06G26;Käthe-Kruse-Grundschule;74;84;61;61;;55;53;34;34;;18;17;1;25;16;9;15;13;2;13;0;25;17;8;;;88;104;34;45;24;27;-9;-18;13;40;14.816754456;68.797377205;331;s_schulen.06G26;Käthe-Kruse-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12203;Tietzenweg 108;84416950;84416958;"<a href=""""mailto:Kaethe-Kruse-Grundschule@t-online.de"""">Kaethe-Kruse-Grundschule@t-online.de</a>";"<A HREF=""""http://www.kaethe-kruse.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Gabriele Pape;13.3099244;52.4379708
06G27;Grundschule am Königsgraben;72;117;73;73;;82;117;72;72;;41;15;26;22;9;13;47;14;33;2;39;21;12;9;;;62;70;31;26;57;57;26;32;-1;0;14.858182831;68.769916785;190;s_schulen.06G27;Grundschule am Königsgraben;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lankwitz;12249;Gallwitzallee 136-144;77206590;77206599;"<a href=""""mailto:koenigsgraben@t-online.de"""">koenigsgraben@t-online.de</a>";"<A HREF=""""http://www.koenigsgraben.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Evelyn Lehmisch-Rambo;13.34815;52.42303
06G28;Ludwig-Bechstein-Grundschule;72;41;43;43;;50;52;46;46;;1;;1;39;30;9;5;4;1;3;0;36;22;14;;;176;96;54;72;1;10;-53;-62;29;26;14.874991133;68.787083737;372;s_schulen.06G28;Ludwig-Bechstein-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lankwitz;12249;Halbauer Weg 25;7668780;76687818;"<a href=""""mailto:06g28@gmx.de"""">06g28@gmx.de</a>";"<A HREF=""""http://www.ludwig-bechstein-gs.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Ralf König;13.36236;52.43255
06G29;Grundschule am Karpfenteich;78;100;44;44;;83;109;57;57;;57;18;39;10;7;3;55;24;31;30;21;11;9;2;;;78;76;13;13;73;66;60;53;34;21;14.842065849;68.759529981;188;s_schulen.06G29;Grundschule am Karpfenteich;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12209;Hildburghauser Str. 135;72006990;72006999;"<a href=""""mailto:info@grundschule-am-karpfenteich.de"""">info@grundschule-am-karpfenteich.de</a>";"<A HREF=""""http://www.grundschule-am-karpfenteich.de"""" TARGET=""""Schulen"""">zur Website</a>";Heike Sollmer;13.3328218;52.4174078
06G30;Mercator-Grundschule;44;44;35;35;;63;57;57;57;;3;2;1;45;31;14;0;0;0;0;0;67;57;10;;;100;111;102;106;7;0;-95;-106;9;-13;14.824471803;68.750066483;404;s_schulen.06G30;Mercator-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12207;Mercatorweg 8-10;7551086;75510878;"<a href=""""mailto:schule@mercator-gs.de"""">schule@mercator-gs.de</a>";"<A HREF=""""http://www.mercator-gs.de"""" TARGET=""""Schulen"""">zur Website</a>";Marianne Friedrich;13.3173755;52.4122498
06G31;Grundschule an der Bäke;78;54;46;46;;65;41;37;37;;13;12;1;49;36;13;8;8;0;5;0;56;37;19;;;144;159;63;86;17;12;-46;-74;32;41;14.826622578;68.815317186;211;s_schulen.06G31;Grundschule an der Bäke;Grundschule;Bezirk;Grundschule;"";"";"";Steglitz-Zehlendorf;Lichterfelde;12203;Haydnstr. 15;84416430;84416459;"<a href=""""mailto:info@baeke.net"""">info@baeke.net</a>";"<A HREF=""""http://www.baeke.net"""" TARGET=""""Schulen"""">zur Website</a>";Jens Haase;13.3188236;52.4478136
06G32;Grundschule am Stadtpark Steglitz;100;108;83;83;;75;83;65;65;;24;18;6;51;29;22;18;15;3;9;6;81;50;31;;;93;90;51;108;24;24;-27;-84;17;35;;;;;;;;;;;;;;;;;;;;;13.342787;52.449522
06G33;Friedrich-Drake-GS;52;66;39;39;;52;51;32;32;;;;;;;;;;;;;;;;;;79;102;;;;;;;13;20;;;;;;;;;;;;;;;;;;;;;13.3077876;52.4324792
06G34;34. Grundschule;50;50;32;32;;50;72;33;33;;19;19;"";29;16;13;41;38;3;19;20;20;8;12;;;100;69;58;40;38;82;-20;42;18;17;;;;;;;;;;;;;;;;;;;;;13.46783;52.51279
06K11;Anna-Essinger-Gemeinschaftsschule;63;113;0;63;50;72;120;28;28;;113;105;8;;;;93;85;8;46;37;20;14;6;;;56;60;;28;179;129;;101;63;35;;;;;;;;;;;;;;;;;;;;;13.3101391;52.4386645
06S01;Pestalozzi-Schule;20;25;;;;20;28;;;;;;;;;;;;;;;;;;;;80;71;;;;;;;;;14.748057507;68.807096294;449;s_schulen.06S01;Pestalozzi-Schule;"Förderschwerp. """"Lernen""""u.""""Geistige Entwickl";Bezirk;Grundschule;"Förderschwerp.""""Geistige Entwicklung""""";"Förderschwerp.""""Lernen""""";"";Steglitz-Zehlendorf;Zehlendorf;14163;Hartmannsweilerweg 47;902995760;902996167;"<a href=""""mailto:pestalozzi-schule1@web.de"""">pestalozzi-schule1@web.de</a>";"<A HREF=""""http://www.pestalozzi-schule-berlin.de"""" TARGET=""""Schulen"""">zur Website</a>";Sabine Wedekind;13.2480322;52.443133
07G01;Spreewald-Grundschule;60;49;27;27;;85;158;37;37;;13;10;3;100;84;16;7;4;3;6;1;90;58;32;58;32;122;54;167;106;22;8;-145;-98;33;23;14.868499527;68.902258719;583;s_schulen.07G01;Spreewald-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10781;Pallasstr. 15;902777151;902774366;"<a href=""""mailto:Spreewald-Grundschule@gmx.de"""">Spreewald-Grundschule@gmx.de</a>";"<A HREF=""""http://www.spreewald-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Ulrike Banach;13.3566254;52.4956
07G02;Finow-Grundschule;50;31;25;25;;25;68;16;16;;11;2;9;30;15;15;10;2;8;1;9;22;9;13;15;7;161;37;60;88;22;40;-38;-48;25;34;14.853364435;68.907300999;135;s_schulen.07G02;Finow-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10777;Welserstr. 16-22;902777175;902776875;"<a href=""""mailto:Finow@Schulen-Tempelhof-Schoeneberg.de"""">Finow@Schulen-Tempelhof-Schoeneberg.de</a>";"<A HREF=""""http://Finow-Grundschule.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Tilo Vetter;13.3425406;52.4982268
07G02;Finow-Grundschule - (SESB);52;71;1;1;;75;68;12;10;2;;;;;;;;;;;;;;;;;73;110;;;;;;;51;40;14.853364435;68.907300999;135;s_schulen.07G02;Finow-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10777;Welserstr. 16-22;902777175;902776875;"<a href=""""mailto:Finow@Schulen-Tempelhof-Schoeneberg.de"""">Finow@Schulen-Tempelhof-Schoeneberg.de</a>";"<A HREF=""""http://Finow-Grundschule.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Tilo Vetter;13.3425406;52.4982268
07G03;Werbellinsee-Grundschule;82;50;42;42;;72;96;55;55;;66;50;16;33;21;12;44;36;8;6;38;29;14;15;18;11;164;75;40;40;80;61;40;21;40;27;14.859156149;68.901184682;625;s_schulen.07G03;Werbellinsee-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10781;Luitpoldstr. 38;902777153;902774796;"<a href=""""mailto:Werbellinsee@schulen-Tempelhof-Schoeneberg.de"""">Werbellinsee@schulen-Tempelhof-Schoeneberg.de</a>";"<A HREF=""""http://www.Werbellinsee-Grundschule.cidsnet.d"""" TARGET=""""Schulen"""">zur Website</a>";Ellen Hansen;13.3482358;52.495036
07G05;Havelland-Grundschule;76;72;67;67;;87;89;48;48;;41;38;3;23;13;10;39;35;4;31;8;18;6;12;16;2;106;98;30;21;54;45;24;24;9;28;14.880862687;68.882615135;261;s_schulen.07G05;Havelland-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10829;Kolonnenstr. 30;902777155;902777060;"<a href=""""mailto:havelland-schule@web.de"""">havelland-schule@web.de</a>";"<A HREF=""""http://www.havelland-grundschule.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Beate Schwanke;13.3676797;52.4847726
07G06;Sternberg-Grundschule;49;33;25;25;;48;99;33;33;;11;10;1;40;25;15;10;9;1;6;4;37;20;17;28;9;148;48;82;77;22;21;-59;-56;24;16;14.847591737;68.873610431;586;s_schulen.07G06;Sternberg-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10825;Mettestr. 8;902777156;902776638;"<a href=""""mailto:sternberg-grundschule@t-online.de"""">sternberg-grundschule@t-online.de</a>";"<A HREF=""""http://www.sternberg-grundschulen.de"""" TARGET=""""Schulen"""">zur Website</a>";Andrea Beermann;13.33924;52.48047
07G07;Lindenhof-Grundschule;64;54;41;41;;70;90;49;49;;22;20;2;21;16;5;23;23;;16;7;21;9;12;16;5;119;78;33;30;34;33;2;3;23;15;14.875852912;68.833656463;368;s_schulen.07G07;Lindenhof-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;12105;Reglinstr. 29;902777157;902774584;"<a href=""""mailto:Lindenhof-Grundschule@t-online.de"""">Lindenhof-Grundschule@t-online.de</a>";"<A HREF=""""http://www.Lindenhof.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Monika Stein;13.36325;52.45809
07G10;Teltow-Grundschule;77;57;46;46;;89;152;53;53;;17;16;1;89;71;18;18;14;4;18;;65;48;17;53;12;135;59;116;73;22;20;-94;-53;31;24;14.867971307;68.881767744;590;s_schulen.07G10;Teltow-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10827;Feurigstr. 57;902777160;902776420;"<a href=""""mailto:sekretariat@teltow.schulen-ts.de"""">sekretariat@teltow.schulen-ts.de</a>";"<A HREF=""""http://www.teltow-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Erdmute Schendel;13.3561539;52.4843271
07G12;Scharmützelsee-Grundschule;75;48;40;40;;75;84;38;38;;52;41;11;26;11;15;43;34;9;21;22;28;20;8;12;16;156;89;35;37;69;57;35;20;35;37;14.853639926;68.899736953;503;s_schulen.07G12;Scharmützelsee-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10779;Hohenstaufenstr. 49;902777162;902774364;"<a href=""""mailto:sekretariat@scharmuetzelseegrundschule.de"""">sekretariat@scharmuetzelseegrundschule.de</a>";"<A HREF=""""http://www.scharmuetzelseegrundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Gabriele Vornberger;13.3432791;52.494157
07G13;Neumark-Grundschule;75;50;25;25;;100;127;51;51;;18;17;1;80;56;24;12;9;3;12;;50;32;18;33;17;150;79;107;50;24;12;-83;-38;50;24;14.87662302;68.897645389;422;s_schulen.07G13;Neumark-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10783;Steinmetzstr. 46-50;902777163;902774570;"<a href=""""mailto:Neumark-Grundschule@t-online.de"""">Neumark-Grundschule@t-online.de</a>";"";Ulf Schröder;13.36249;52.49282
07G14;Löcknitz-Grundschule;52;41;38;38;;52;76;47;47;;49;31;18;20;7;13;43;30;13;3;40;13;8;5;11;2;127;68;38;25;94;83;56;58;14;5;14.853911288;68.891120481;370;s_schulen.07G14;Löcknitz-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10779;Berchtesgadener Str. 10-11;902777164;902774315;"<a href=""""mailto:sekretariat@loecknitz.schulen-ts.de"""">sekretariat@loecknitz.schulen-ts.de</a>";"<A HREF=""""http://www.loecknitz-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Christa Niclasen;13.3433556;52.4895584
07G15;Fläming-Grundschule;100;99;74;74;;100;142;65;65;;37;22;15;86;61;25;41;33;8;24;17;52;28;24;44;8;101;70;86;52;37;41;-49;-11;26;35;14.842824306;68.851136909;136;s_schulen.07G15;Fläming-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Friedenau;12161;Illstr. 4-6;902777061;902774336;"<a href=""""mailto:flaeming-grundschule.cids@t-online.de"""">flaeming-grundschule.cids@t-online.de</a>";"<A HREF=""""http://www.flaeming-gs.cidsnet.de/"""" TARGET=""""Schulen"""">zur Website</a>";Rita Schaffrinna;13.3336295;52.4676325
07G16;Ruppin-Grundschule;104;92;83;82;1;104;130;76;76;;31;10;21;35;17;18;35;9;26;21;14;35;18;17;28;7;113;80;34;34;30;34;-4;0;21;28;14.828614229;68.86511122;499;s_schulen.07G16;Ruppin-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Friedenau;14197;Offenbacher Str. 5A;902777907;902776906;"<a href=""""mailto:ruppingrundschule@web.de"""">ruppingrundschule@web.de</a>";"<A HREF=""""http://www.ruppin-grundschule.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Gisela Schade-Palzkill;13.32137;52.47538
07G17;Stechlinsee-Grundschule;106;97;81;81;;93;114;77;77;;39;16;23;20;10;10;23;11;12;10;13;12;8;4;7;5;109;82;19;13;37;25;18;12;25;29;14.830427508;68.85471793;584;s_schulen.07G17;Stechlinsee-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Friedenau;12161;Rheingaustr. 7;902777908;902774569;"<a href=""""mailto:Stechlinsee-Grundschule.Cids@t-online.de"""">Stechlinsee-Grundschule.Cids@t-online.de</a>";"<A HREF=""""http://www.stechlinsee-grundschule.de/"""" TARGET=""""Schulen"""">zur Website</a>";Uwe Jeske;13.32242;52.46934
07G18;Grundschule am Barbarossaplatz;47;44;45;44;1;43;50;33;33;;48;45;3;9;5;4;33;32;1;10;23;6;2;4;5;1;107;86;19;14;102;77;83;63;2;14;14.86084481;68.896352357;175;s_schulen.07G18;Grundschule am Barbarossaplatz;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Schöneberg;10781;Barbarossaplatz 5;902777109;902777947;"<a href=""""mailto:Barbarossaplatz@schulen-Tempelhof-Schoeneberg.d"""">Barbarossaplatz@schulen-Tempelhof-Schoeneberg.d</a>";"<A HREF=""""http://www.gs-barbarossaplatz.de/"""" TARGET=""""Schulen"""">zur Website</a>";Lydia Sebold;13.34978;52.49235
07G19;Paul-Simmel-Grundschule;110;118;88;88;;115;194;89;89;;6;3;3;90;64;26;10;8;2;10;;64;38;26;46;18;93;59;82;56;5;9;-76;-47;22;21;14.910016036;68.839769986;446;s_schulen.07G19;Paul-Simmel-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Tempelhof;12099;Felixstr. 26-58;902772660;902772680;"<a href=""""mailto:sekretariat@simmel.schulen-ts.de"""">sekretariat@simmel.schulen-ts.de</a>";"<A HREF=""""http://www.Paul-Simmel-Grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Dr. Thomas Albrecht;13.3926;52.46137
07G20;Maria-Montessori-Grundschule;79;72;60;60;;78;97;58;58;;51;49;2;18;9;9;53;52;1;17;36;18;8;10;16;2;110;80;23;23;65;68;42;45;19;21;14.895476936;68.834139534;382;s_schulen.07G20;Maria-Montessori-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Tempelhof;12103;Friedrich-Wilhelm-Str. 72-74;902772661;902772226;"<a href=""""mailto:sekretariat@montessori.schulen-ts.de"""">sekretariat@montessori.schulen-ts.de</a>";"<A HREF=""""http://www.mmg-online.de"""" TARGET=""""Schulen"""">zur Website</a>";Doris Lerner;13.38069;52.45817
07G21;Grundschule auf dem Tempelhofer Feld;100;74;71;71;;100;124;85;85;;24;21;3;19;4;15;40;34;6;9;31;20;6;14;14;6;135;81;19;20;24;40;5;20;29;15;14.896788264;68.875479205;219;s_schulen.07G21;Grundschule auf dem Tempelhofer Feld;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Tempelhof;12101;Schulenburgring 7-11;902772664;902772602;"<a href=""""mailto:tempelhofer_feld@schulen-tempelhof-schoeneberg."""">tempelhofer_feld@schulen-tempelhof-schoeneberg.</a>";"<A HREF=""""http://www.GS-TempelhoferFeld.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Olaf Garbe;13.38185;52.48081
07G22;Paul-Klee-Grundschule;108;108;82;82;;89;126;57;57;;31;30;1;70;57;13;26;24;2;14;22;48;40;8;30;18;100;71;65;54;29;29;-36;-25;26;51;14.889504627;68.826040254;438;s_schulen.07G22;Paul-Klee-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Tempelhof;12105;Konradinstr. 15-17;902772662;902772698;"<a href=""""mailto:pks.schule@gmx.net"""">pks.schule@gmx.net</a>";"<A HREF=""""http://www.paul-klee-schule.de"""" TARGET=""""Schulen"""">zur Website</a>";Carola Leppin;13.37538;52.454
07G23;Schätzelberg-Grundschule;50;48;41;41;;50;84;42;42;;25;23;2;32;26;6;12;11;1;2;10;30;21;9;24;6;104;60;64;60;50;24;-14;-36;9;8;14.917356829;68.816611821;504;s_schulen.07G23;Schätzelberg-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Mariendorf;12109;Wolfsburger Weg 13-19;902777462;902772726;"<a href=""""mailto:sekretariat@schaetzelberg.schulen-ts.de"""">sekretariat@schaetzelberg.schulen-ts.de</a>";"<A HREF=""""http://www.schaetzelberg-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Klaus-Dieter Brauer;13.40066;52.4487
07G24;Tempelherren-Grundschule;50;36;29;29;;50;53;22;22;;12;10;2;25;17;8;6;6;;6;;33;25;8;18;15;139;94;50;66;24;12;-26;-54;21;28;14.889983733;68.870223792;591;s_schulen.07G24;Tempelherren-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Tempelhof;12101;Boelckestr. 58-60;902772665;902772616;"<a href=""""mailto:Tempelherren@schulen-Tempelhof-Schoeneberg.de"""">Tempelherren@schulen-Tempelhof-Schoeneberg.de</a>";"<A HREF=""""http://www.tempelherren.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Angelika Muttschall;13.3764696;52.4786034
07G25;Mascha-Kaleko-Grundschule;75;50;41;41;;75;92;44;44;;;;;;;;;;;;;;;;;;150;82;;;;;;;34;31;14.898916784;68.813884596;374;s_schulen.07G25;Ludwig-Heck-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Mariendorf;12105;Königstr. 32;902777461;902777506;"<a href=""""mailto:ludwig_heck@schulen-tempelhof-schoeneberg.de"""">ludwig_heck@schulen-tempelhof-schoeneberg.de</a>";"<A HREF=""""http://www.ludwig-heck-grundschule.de"""" TARGET=""""Schulen"""">zur Website</a>";Christian  Reiche;13.3839685;52.4469847
07G26;Grundschule im Taunusviertel;50;33;28;28;;100;124;68;68;;35;26;9;35;32;3;20;19;1;5;15;29;21;8;28;1;152;81;70;29;70;20;0;-9;22;-18;14.938497475;68.728579965;227;s_schulen.07G26;Grundschule im Taunusviertel;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Lichtenrade;12309;Wiesbadener Str. 20;902778151;902778152;"<a href=""""mailto:gs-im-taunusviertel@gmx.de"""">gs-im-taunusviertel@gmx.de</a>";"<A HREF=""""http://www.grundschule-im-taunusviertel.de"""" TARGET=""""Schulen"""">zur Website</a>";Volker Becker;13.4197616;52.4004796
07G27;Rudolf-Hildebrand-Grundschule;100;68;52;52;;100;112;56;56;;16;14;2;45;35;10;17;15;2;17;;31;21;10;23;8;147;89;45;31;16;17;-29;-14;48;44;14.900515392;68.798456208;496;s_schulen.07G27;Rudolf-Hildebrand-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Mariendorf;12107;Friedenstr. 23-25;902777456;902777457;"<a href=""""mailto:haenel@rhg.cidsnet.de"""">haenel@rhg.cidsnet.de</a>";"<A HREF=""""http://www.rhg.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Gisela Hänel;13.3854999;52.43886
07G28;Kiepert-Grundschule;75;52;50;50;;75;127;61;60;1;34;31;3;31;13;18;11;9;2;9;2;26;10;16;22;4;144;59;41;35;45;15;4;-20;25;14;14.887375657;68.756769118;335;s_schulen.07G28;Kiepert-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Marienfelde;12277;Prechtlstr. 21-23;902774100;902774101;"<a href=""""mailto:kiepert-grundschule@web.de"""">kiepert-grundschule@web.de</a>";"<A HREF=""""http://www.Kiepert.cidsnet.de"""" TARGET=""""Schulen"""">zur Website</a>";Rainer Bonne;13.37327;52.41591
07G29;Käthe-Kollwitz-Grundschule;78;72;67;67;;104;118;86;86;;24;24;"";13;9;4;23;22;1;16;7;14;5;9;12;2;108;88;17;13;31;22;14;9;11;-8;14.922236521;68.702592051;329;s_schulen.07G29;Käthe-Kollwitz-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Lichtenrade;12307;Mellener Str. 38-42;902778241;902778242;"<a href=""""mailto:kaethe-kollwitz-grundschule@t-online.de"""">kaethe-kollwitz-grundschule@t-online.de</a>";"<A HREF=""""http://www.kkgs-berlin.de"""" TARGET=""""Schulen"""">zur Website</a>";Ulrich Noffz;13.4048699;52.3862
07G30;Annedore-Leber-Grundschule;100;57;51;51;;100;112;71;71;;41;36;5;17;13;4;35;31;4;26;9;18;12;6;15;3;175;89;17;18;41;35;24;17;49;29;14.918480874;68.72472105;25;s_schulen.07G30;Annedore-Leber-Grundschule;Grundschule;Bezirk;Grundschule;"";"";"";Tempelhof-Schöneberg;Lichtenrade;12305;Halker Zeile 137-149;902778243;902778223;"<a href=""""mailto:Annedore-Leber-GS.cids@t-online.de"""">Annedore-Leber-GS.cids@t-online.de</a>";"<A HREF=""""http://www.algs.de"""" TARGET=""""Schulen"""">zur Website</a>";komm. Angelika Corduan;13.4019707;52.3975626
